bleu_score,recall_score,similarity_score,medical_relevance_score,explanation_quality_score,response_time
0.004286566854494811,1.0,0.19011618383696405,0.0,0.33930920682374127,0
0.046610048911630064,1.0,0.44758743998841827,1.0,0.6035005026711726,0
0.004928412630671679,0.17647058823529413,0.028771519371621094,1.0,0.26017400413411396,0
0.0,0.0,0.0,0.0,0.0,0
0.046610048911630064,1.0,0.44758743998841827,1.0,0.6035005026711726,0
0.0,0.0,0.0,0.0,0.0,0
0.0037447837904003834,0.1111111111111111,0.04266537712888092,1.0,0.24298984389622963,0
0.0037447837904003834,0.3333333333333333,0.07334998695376516,1.0,0.3157934325278732,0
0.046610048911630064,1.0,0.3206778443308512,1.0,0.5781185835396592,0
0.21035845129081168,1.0,0.7131956032265776,1.0,0.7057466560325589,0
0.003421983513939922,0.23076923076923078,0.05546944926654259,0.0,0.08135125413825973,0
0.002419707747815489,0.25,0.0,0.0,0.07572591232434464,0
0.019348958477379132,1.0,0.3206778443308512,1.0,0.5699402564093841,0
0.10064933408903065,1.0,0.43184592400151095,1.0,0.6165639850270114,0
0.017681275091537507,0.6666666666666666,0.19207012138643037,1.0,0.44371840680474733,0
0.008840637545768753,0.45454545454545453,0.14673114475649504,0.3333333333333333,0.23502872324533264,0
0.003324612889947367,0.3333333333333333,0.07383720592987246,1.0,0.3157648250529587,0
0.0,0.0,0.0,0.0,0.0,0
0.004375436627586616,0.42857142857142855,0.15336746948672653,0.3333333333333333,0.2272242201237165,0
0.00395365330335517,0.4,0.06242605072077794,1.0,0.33367130613516216,0
0.00395365330335517,0.5,0.07334998695376516,1.0,0.3658560933817596,0
0.00395365330335517,0.25,0.04552464221467365,0.0,0.08529102443394128,0
0.0,0.0,0.0,0.0,0.0,0
0.003324612889947367,0.14285714285714285,0.0,0.0,0.04385452672412706,0
0.0,0.0,0.0,0.0,0.0,0
0.00410726430147258,0.2,0.08370014174805986,0.0,0.07797220764005375,0
0.0034537838276078457,0.25,0.06242605072077793,0.0,0.08852134529243794,0
0.08460008059515839,1.0,0.43184592400151095,0.0,0.4117492089788497,0
0.08460008059515839,1.0,0.48384079055682383,1.0,0.6221481822899122,0
0.00410726430147258,0.15384615384615385,0.04465955177945782,0.3333333333333333,0.12298460246684617,0
0.00410726430147258,0.3333333333333333,0.10046546621103004,0.5,0.22132527253264778,0
0.0034537838276078457,0.25,0.0701897680757597,0.5,0.1900740887634343,0
0.1936009014841206,1.0,0.6180550628255022,1.0,0.6816912830103365,0
0.15957297788756958,0.9230769230769231,0.5538483548358621,1.0,0.6355646412565202,0
0.003043188827799241,0.5,0.1097291475895263,0.3333333333333333,0.23952545283291166,0
0.0025590065762365363,0.3333333333333333,0.05963237562109849,0.5,0.21269417709709065,0
0.003367842053959438,0.2,0.02387046115299139,0.0,0.06578444484678611,0
0.0032047574588556275,0.25,0.059342305370256636,0.0,0.08782988831170802,0
0.0,0.0,0.0,0.0,0.0,0
0.015861088179912466,0.42857142857142855,0.16068799213735863,0.0,0.165467353452874,0
0.11537786210468567,1.0,0.48384079055682383,0.0,0.4313815167427705,0
0.019348958477379132,1.0,0.3206778443308512,1.0,0.5699402564093841,0
0.0039094870602888725,0.3333333333333333,0.08056044237880076,0.5,0.2172849345938468,0
0.1936009014841206,1.0,0.6180550628255022,1.0,0.6816912830103365,0
0.15957297788756958,0.9230769230769231,0.5538483548358621,0.6666666666666666,0.5688979745898536,0
0.008802446838569565,0.4166666666666667,0.27414813616611433,0.5,0.28247036128479375,0
0.003043188827799241,0.08333333333333333,0.047165569963199476,0.0,0.035346070640979665,0
0.0025590065762365363,0.25,0.05041650287605359,0.5,0.18585100254808168,0
0.005411640033335877,0.2857142857142857,0.040231484554593966,0.0,0.09538407463520526,0
0.003593400513595791,0.07692307692307693,0.015609704103181788,0.0,0.027276884051638174,0
0.0,0.0,0.0,0.0,0.0,0
0.003593400513595791,0.08333333333333333,0.012009744908416706,0.0,0.028479969135762076,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.004273297457822545,0.18181818181818182,0.08059230666753732,0.0,0.07194590511630877,0
0.06688071957304445,1.0,0.3973577142931017,0.0,0.39953575873053365,0
0.019348958477379132,1.0,0.3206778443308512,1.0,0.5699402564093841,0
0.019348958477379132,1.0,0.3206778443308512,1.0,0.5699402564093841,0
0.0037447837904003834,0.125,0.0499998087015676,0.0,0.04862339687743363,0
0.0,0.0,0.0,0.0,0.0,0
0.0037447837904003834,0.07692307692307693,0.01654937120202035,0.0,0.027510232454447264,0
0.0,0.0,0.0,0.0,0.0,0
0.0037447837904003834,0.25,0.06811024602967411,0.0,0.08974548434305493,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0037447837904003834,0.16666666666666666,0.05435078109025159,0.0,0.06199359135517043,0
0.0037447837904003834,0.125,0.04415975364543758,0.0,0.04745538586620763,0
0.0037447837904003834,0.1111111111111111,0.04164141559291867,0.0,0.04278505158903718,0
0.0,0.0,0.0,0.0,0.0,0
0.046610048911630064,1.0,0.3179976616659477,0.0,0.37758254700667854,0
0.0037447837904003834,0.07692307692307693,0.01605895555890468,0.0,0.027412149325824132,0
0.0037447837904003834,0.07692307692307693,0.01605895555890468,0.0,0.027412149325824132,0
0.0037447837904003834,0.25,0.06604659914497267,0.0,0.08933275496611465,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.046610048911630064,1.0,0.3640991463848307,0.0,0.38680284395045517,0
0.003593400513595791,0.07692307692307693,0.015609704103181788,0.0,0.027276884051638174,0
0.003593400513595791,0.07142857142857142,0.015097980250685341,0.0,0.02552618763278723,0
0.0,0.0,0.0,0.0,0.0,0
0.003593400513595791,0.25,0.06415983607412902,0.0,0.08890998736890454,0
0.0,0.0,0.0,0.0,0.0,0
0.003593400513595791,0.125,0.047099808281895535,0.0,0.04799798181045784,0
0.005081835741365613,0.3333333333333333,0.11987927393600255,0.0,0.1255004055096102,0
0.0,0.0,0.0,0.0,0.0,0
0.06688071957304445,1.0,0.40049274095777754,0.0,0.40016276406346885,0
0.0,0.0,0.0,0.0,0.0,0
0.0053733870784451725,0.2727272727272727,0.16201521950917958,0.0,0.11583324184355127,0
0.0053733870784451725,0.2727272727272727,0.16201521950917958,0.0,0.11583324184355127,0
0.003593400513595791,0.2,0.05659485623839531,0.0,0.07239699140175779,0
0.008647922020227043,1.0,0.2664386867474552,0.0,0.35588211395555913,0
0.004089349842971759,0.07142857142857142,0.018253107508318413,0.0,0.026305997883126635,0
0.004089349842971759,0.07142857142857142,0.018253107508318413,0.0,0.026305997883126635,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.005381887058206485,0.2,0.03318719563878349,0.0,0.06825200524521864,0
0.005381887058206485,0.2,0.03318719563878349,0.0,0.06825200524521864,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0040709389705793145,0.15384615384615385,0.015196162679437158,0.0,0.05041436038090739,0
0.1289910935914641,1.0,0.43184592400151095,1.0,0.6250665128777415,0
0.0030932447039559207,0.3333333333333333,0.07383720592987245,1.0,0.3156954145971613,0
0.0,0.0,0.0,0.0,0.0,0
0.00395365330335517,0.2,0.017062577369139974,0.0,0.06459861146483455,0
0.00395365330335517,0.1,0.0,0.0,0.031186095991006548,0
0.004375436627586616,0.15384615384615385,0.07130079223542418,0.0,0.06172663558920698,0
0.003324612889947367,0.3333333333333333,0.0,0.0,0.1009973838669842,0
0.10064933408903065,1.0,0.44758743998841827,0.0,0.4197122882243928,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.004649189828106597,0.3333333333333333,0.11974724859513207,0.5,0.22534420666745839,0
0.004649189828106597,0.3333333333333333,0.11974724859513207,0.5,0.22534420666745839,0
0.009831839445040182,0.5714285714285714,0.07038026277210334,1.0,0.38845417581650415,0
0.004649189828106597,0.5,0.0,0.0,0.15139475694843196,0
0.008267558544684363,0.5,0.0832454062959434,1.0,0.36912934882259396,0
0.019348958477379132,1.0,0.2664386867474552,1.0,0.5590924248927047,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0039094870602888725,0.3333333333333333,0.0832454062959434,1.0,0.3178219273772753,0
0.004649189828106597,0.5,0.15446481030120993,0.3333333333333333,0.24895438567534062,0
0.008267558544684363,0.4,0.07038026277210334,1.0,0.336556320117826,0
0.0039094870602888725,0.3333333333333333,0.0832454062959434,1.0,0.3178219273772753,0
0.004649189828106597,0.4,0.13383981998590166,0.5,0.24816272094561231,0
0.0,0.0,0.0,0.0,0.0,0
0.0039094870602888725,0.25,0.07038026277210334,1.0,0.29024889867250736,0
0.019348958477379132,1.0,0.2641338085859528,1.0,0.5586314492604043,0
0.019348958477379132,1.0,0.2641338085859528,1.0,0.5586314492604043,0
0.019348958477379132,1.0,0.3206778443308512,1.0,0.5699402564093841,0
0.0039094870602888725,0.3333333333333333,0.08056044237880076,0.5,0.2172849345938468,0
0.0039094870602888725,0.125,0.039346832285872504,0.0,0.046542212575261165,0
0.0,0.0,0.0,0.0,0.0,0
0.0039094870602888725,0.25,0.08056044237880076,1.0,0.2922849345938468,0
0.15341858197542488,1.0,0.5903316497377628,1.0,0.6640919045401801,0
0.046610048911630064,1.0,0.3640991463848307,1.0,0.5868028439504551,0
0.008647922020227043,1.0,0.2641338085859528,0.0,0.35542113832325867,0
0.0,0.0,0.0,0.0,0.0,0
0.008647922020227043,1.0,0.2664386867474552,1.0,0.5558821139555592,0
0.019348958477379132,1.0,0.2641338085859528,1.0,0.5586314492604043,0
0.0037447837904003834,0.07692307692307693,0.01605895555890468,0.0,0.027412149325824132,0
0.0037447837904003834,0.07692307692307693,0.01605895555890468,0.0,0.027412149325824132,0
0.004453323527690996,0.1111111111111111,0.07132789615109779,0.0,0.048934909621860194,0
0.0,0.0,0.0,0.0,0.0,0
0.046610048911630064,1.0,0.3640991463848307,0.0,0.38680284395045517,0
0.008647922020227043,1.0,0.3179976616659477,0.0,0.36619390893925763,0
0.008647922020227043,1.0,0.2664386867474552,1.0,0.5558821139555592,0
0.0,0.0,0.0,0.0,0.0,0
0.046610048911630064,1.0,0.44758743998841827,1.0,0.6035005026711726,0
0.0037447837904003834,0.3333333333333333,0.07383720592987247,0.5,0.21589087632309462,0
0.0037447837904003834,0.07692307692307693,0.01605895555890468,0.0,0.027412149325824132,0
0.0037447837904003834,0.07142857142857142,0.015532504157177154,0.0,0.025658507397126974,0
0.0037447837904003834,0.08333333333333333,0.015054649713121083,0.0,0.02913436507974433,0
0.0,0.0,0.0,0.0,0.0,0
0.046610048911630064,1.0,0.3640991463848307,0.0,0.38680284395045517,0
0.14163394810604055,1.0,0.48384079055682383,1.0,0.639258342543177,0
0.0035548168188028837,0.6666666666666666,0.08999906552023572,1.0,0.419066258149688,0
0.00422741345345173,0.5,0.07422155276344888,1.0,0.3661125345887253,0
0.1936009014841206,1.0,0.6403779307682748,1.0,0.6861558565988912,0
0.003043188827799241,0.6666666666666666,0.15247334405014243,1.0,0.43140762545836825,0
0.0,0.0,0.0,0.0,0.0,0
0.003043188827799241,0.6666666666666666,0.1518264447863173,1.0,0.43127824560560324,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.06688071957304445,1.0,0.4728822582469016,0.0,0.41464066752129364,0
0.004273297457822545,0.1111111111111111,0.042558164444969064,0.0,0.04312695545967391,0
0.004273297457822545,0.125,0.08041106252641769,0.0,0.054864201742630306,0
0.004863083928997274,0.15384615384615385,0.05303098630081787,0.3333333333333333,0.12488563525937557,0
0.004089349842971759,0.07692307692307693,0.01708764754655844,0.0,0.027721257539126295,0
0.004089349842971759,0.07142857142857142,0.01652747313358901,0.0,0.025960871008180755,0
0.004089349842971759,0.07142857142857142,0.01652747313358901,0.0,0.025960871008180755,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.004089349842971759,0.25,0.0832454062959434,0.5,0.1928758862120802,0
0.005381887058206485,0.2,0.03318719563878349,0.0,0.06825200524521864,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.004089349842971759,0.16666666666666666,0.06156253736228126,0.0,0.06353931242534777,0
0.0,0.0,0.0,0.0,0.0,0
0.008647922020227043,1.0,0.2664386867474552,1.0,0.5558821139555592,0
0.08460008059515839,1.0,0.45900142548137723,0.0,0.41718030927482297,0
0.0,0.0,0.0,0.0,0.0,0
0.2022170270056182,1.0,0.5889073965756577,1.0,0.6784465874168171,0
0.2022170270056182,1.0,0.5889073965756577,1.0,0.6784465874168171,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0037447837904003834,0.3333333333333333,0.08056044237880076,1.0,0.31723552361288027,0
0.0037447837904003834,0.3333333333333333,0.08056044237880076,0.5,0.21723552361288026,0
0.0037447837904003834,0.3333333333333333,0.08056044237880076,0.5,0.21723552361288026,0
0.009417632649968437,0.5714285714285714,0.06757624898876725,1.0,0.3877691110213154,0
0.046610048911630064,1.0,0.3206778443308512,1.0,0.5781185835396592,0
0.0,0.0,0.0,0.0,0.0,0
0.14163394810604055,1.0,0.5665915562633507,1.0,0.6558084956844823,0
0.08460008059515839,1.0,0.3973577142931017,0.0,0.40485156703716785,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0034537838276078457,0.3333333333333333,0.07588791816771984,1.0,0.31621371878182636,0
0.0034537838276078457,0.25,0.06415983607412902,0.0,0.08886810236310816,0
0.00730386353889659,0.5,0.07588791816771984,0.5,0.26736874269521294,0
0.0,0.0,0.0,0.0,0.0,0
0.0034537838276078457,0.3333333333333333,0.07588791816771984,1.0,0.31621371878182636,0
0.00410726430147258,0.16666666666666666,0.0,0.0,0.05123217929044177,0
0.0034537838276078457,0.3333333333333333,0.07588791816771984,0.0,0.11621371878182632,0
0.00730386353889659,0.6666666666666666,0.09720769328929008,1.0,0.421632697719527,0
0.004545435141870279,0.2857142857142857,0.13319771086734375,1.0,0.31371745843031557,0
0.08460008059515839,1.0,0.3973577142931017,1.0,0.6048515670371679,0
0.046610048911630064,1.0,0.3640991463848307,1.0,0.5868028439504551,0
0.0037447837904003834,0.07692307692307693,0.01605895555890468,0.0,0.027412149325824132,0
0.0037447837904003834,0.25,0.06604659914497267,0.0,0.08933275496611465,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.008647922020227043,1.0,0.2664386867474552,0.0,0.35588211395555913,0
0.008360958777149229,0.23076923076923078,0.04699529471109794,0.0,0.08113811580613359,0
0.004375436627586616,0.42857142857142855,0.0,0.0,0.12988405955970456,0
0.003324612889947367,0.2,0.05470214583514962,0.0,0.07193781303401413,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.10064933408903065,1.0,0.43184592400151095,1.0,0.6165639850270114,0
0.0,0.0,0.0,0.0,0.0,0
0.00395365330335517,0.25,0.0,0.0,0.07618609599100655,0
0.0,0.0,0.0,0.0,0.0,0
0.019348958477379132,1.0,0.3206778443308512,1.0,0.5699402564093841,0
0.0039094870602888725,0.1111111111111111,0.0288766420221434,1.0,0.24028150785584867,0
0.0039094870602888725,0.3333333333333333,0.08056044237880076,0.0,0.1172849345938468,0
0.008647922020227043,1.0,0.2664386867474552,1.0,0.5558821139555592,0
0.1289910935914641,1.0,0.4285693450091424,1.0,0.6244111970792677,0
0.004701712638603976,0.23076923076923078,0.04578279688778661,0.5,0.17979784239990776,0
0.00395365330335517,0.5,0.13291408644058467,0.3333333333333333,0.24443557994579013,0
0.00395365330335517,0.2857142857142857,0.0,0.0,0.08690038170529225,0
0.003324612889947367,0.5,0.09280257191447361,1.0,0.36955789824987895,0
0.003324612889947367,0.25,0.060825628785404075,0.5,0.18816250962406503,0
0.0,0.0,0.0,0.0,0.0,0
0.008840637545768753,0.2,0.04255816444496906,0.3333333333333333,0.13783049081939108,0
0.007030700263788871,0.6666666666666666,0.09222091403762278,1.0,0.4205533928866612,0
0.10064933408903065,1.0,0.45900142548137723,1.0,0.6219950853229846,0
0.019348958477379132,1.0,0.3206778443308512,1.0,0.5699402564093841,0
0.0,0.0,0.0,0.0,0.0,0
0.0039094870602888725,0.25,0.07992883347482346,1.0,0.29215861281305133,0
0.0039094870602888725,0.2,0.06007947990947963,0.0,0.07318874209998259,0
0.019348958477379132,1.0,0.3206778443308512,1.0,0.5699402564093841,0
0.0,0.0,0.0,0.0,0.0,0
0.008647922020227043,1.0,0.2664386867474552,0.0,0.35588211395555913,0
0.0,0.0,0.0,0.0,0.0,0
0.0037447837904003834,0.14285714285714285,0.05270402709043311,0.0,0.054521383412349585,0
0.0037447837904003834,0.25,0.06604659914497268,0.0,0.08933275496611465,0
0.004453323527690996,0.18181818181818182,0.0724402404005268,0.0,0.0703694996838672,0
0.0,0.0,0.0,0.0,0.0,0
0.046610048911630064,1.0,0.3640991463848307,0.0,0.38680284395045517,0
0.046610048911630064,1.0,0.44758743998841827,1.0,0.6035005026711726,0
0.0037447837904003834,0.5,0.09524435960687927,1.0,0.370172307058496,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.004089349842971759,0.07692307692307693,0.01708764754655844,0.0,0.027721257539126295,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.008647922020227043,1.0,0.2664386867474552,0.0,0.35588211395555913,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0034537838276078457,0.25,0.11722878259812283,0.0,0.09948189166790691,0
0.00410726430147258,0.25,0.0,0.0,0.07623217929044176,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.00410726430147258,0.15384615384615385,0.0,0.0,0.04738602544428793,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0034537838276078457,0.07692307692307693,0.05763387657951447,0.0,0.03563983354110833,0
0.08460008059515839,1.0,0.5543033721256261,0.0,0.4362406986036727,0
